customer_id,age,gender,country,monthly_visits,amount_spent,joined_year
3938,23,Female,Nigeria,5,25.95,2018
3939,65,Other,South Africa,6,158.2,2023
3940,47,Female,USA,6,14.37,2015
3941,53,Female,UK,6,21.27,2023
3942,26,Other,Ghana,4,1.82,2018
3943,42,Female,UK,7,20.2,2017
3944,53,Female,South Africa,6,23.18,2019
3945,16,Female,Kenya,3,5.26,2017
3946,16,Male,UK,7,0.07,2015
3947,40,Female,Nigeria,4,42.83,2022
3948,20,Other,Kenya,9,17.94,2023
3949,14,Other,South Africa,5,0.9,2020
3950,53,Female,UK,5,98.29,2016
3951,58,Female,Ghana,9,43.9,2020
3952,34,Female,UK,5,9.39,2020
3953,53,Other,UK,3,100.22,2020
3954,68,Other,USA,5,14.62,2024
3955,67,Male,UK,3,12.9,2023
3956,28,Male,South Africa,5,112.52,2018
3957,41,Male,Ghana,5,9.89,2016
3958,61,Other,South Africa,3,105.59,2022
3959,60,Male,Nigeria,7,81.22,2020
3960,42,Female,Kenya,3,18.54,2024
3961,24,Female,UK,6,1.75,2015
3962,47,Other,USA,8,4.31,2020
3963,23,Male,Ghana,3,5.8,2016
3964,58,Female,USA,4,110.73,2018
3965,62,Other,USA,6,25.88,2016
3966,33,Male,USA,5,1.65,2018
3967,33,Female,UK,7,40.66,2021
3968,17,Male,Ghana,10,11.66,2022
3969,60,Other,Ghana,6,13.4,2017
3970,32,Male,USA,8,8.77,2015
3971,49,Other,Kenya,3,71.78,2024
3972,15,Male,UK,5,0.03,2015
3973,56,Female,UK,2,28.9,2024
3974,45,Other,South Africa,6,4.54,2021
3975,65,Other,UK,6,40.19,2015
3976,21,Other,USA,1,21.23,2017
3977,21,Male,Nigeria,5,1.44,2019
3978,16,Male,USA,2,30.9,2019
3979,47,Female,Ghana,4,42.27,2018
3980,29,Other,UK,3,14.23,2022
3981,46,Other,UK,7,72.52,2017
3982,36,Male,South Africa,4,23.19,2022
3983,44,Male,Nigeria,6,69.18,2020
3984,13,Female,UK,9,43.26,2018
3985,20,Female,South Africa,4,101.72,2024
3986,57,Male,South Africa,4,39.58,2017
3987,35,Other,Nigeria,4,10.27,2024
3988,59,Female,USA,4,86.46,2024
3989,52,Male,USA,5,76.4,2016
3990,24,Male,USA,9,179.42,2020
3991,66,Other,Kenya,3,4.91,2015
3992,24,Male,USA,6,44.73,2024
3993,58,Male,Nigeria,4,33.83,2022
3994,59,Female,Kenya,6,55.57,2019
3995,27,Male,USA,3,196.05,2021
3996,53,Male,Kenya,8,37.99,2021
3997,31,Female,Nigeria,5,57.88,2024
3998,38,Other,USA,7,21.33,2020
3999,64,Other,Ghana,4,17.76,2019
4000,41,Female,UK,4,20.42,2016
4001,34,Female,Nigeria,2,1.97,2017
4002,52,Other,South Africa,7,16.76,2017
4003,33,Other,South Africa,5,9.49,2019
4004,63,Other,Nigeria,6,30.57,2016
4005,50,Other,South Africa,8,30.89,2015
4006,32,Other,Nigeria,7,72.46,2018
4007,69,Female,Ghana,4,34.89,2024
4008,41,Male,Nigeria,4,31.1,2017
4009,63,Other,USA,3,13.17,2017
4010,16,Other,USA,6,95.69,2024
4011,67,Male,Kenya,9,4.77,2020
4012,19,Male,South Africa,4,201.7,2023
4013,40,Male,UK,8,32.32,2024
4014,40,Male,South Africa,4,10.29,2024
4015,16,Male,Nigeria,5,21.87,2016
4016,34,Male,UK,1,0.77,2019
4017,24,Female,UK,3,9.11,2016
4018,57,Male,South Africa,5,20.42,2020
4019,15,Male,UK,1,40.42,2015
4020,34,Female,UK,6,6.93,2015
4021,56,Male,USA,5,56.34,2023
4022,14,Other,Ghana,6,92.98,2024
4023,36,Other,Nigeria,5,42.47,2019
4024,46,Male,South Africa,4,17.61,2023
4025,39,Female,USA,4,6.47,2022
4026,67,Other,Kenya,3,0.78,2023
4027,53,Female,UK,5,65.8,2023
4028,13,Other,UK,5,49.51,2022
4029,20,Male,South Africa,3,32.34,2017
4030,35,Female,Ghana,5,5.38,2021
4031,50,Female,Ghana,6,11.6,2018
4032,18,Female,South Africa,8,84.42,2022
4033,34,Other,South Africa,7,32.68,2021
4034,37,Other,USA,4,164.62,2023
4035,30,Other,South Africa,4,524.43,2022
4036,29,Male,Kenya,1,80.65,2017
4037,24,Other,USA,4,14.93,2019
4038,18,Male,UK,4,13.14,2017
4039,38,Female,UK,7,14.63,2023
4040,39,Female,UK,4,216.32,2015
4041,20,Male,UK,6,20.42,2021
4042,31,Other,Nigeria,4,61.28,2023
4043,54,Male,Kenya,5,159.73,2017
4044,13,Female,USA,3,85.63,2021
4045,69,Female,USA,3,45.52,2021
4046,41,Male,UK,4,9.25,2016
4047,57,Other,Ghana,8,9.61,2019
4048,61,Other,USA,6,33.91,2024
4049,47,Male,Kenya,5,151.77,2021
4050,52,Male,South Africa,7,117.43,2016
4051,26,Other,Kenya,8,9.09,2024
4052,47,Female,UK,4,16.96,2024
4053,60,Male,UK,7,44.44,2016
4054,57,Other,Nigeria,4,32.45,2020
4055,32,Other,USA,6,6.36,2016
4056,68,Female,USA,4,23.05,2024
4057,61,Female,USA,6,154.74,2015
4058,25,Female,UK,3,151.25,2017
4059,50,Female,USA,2,40.98,2015
4060,61,Female,Ghana,4,50.43,2020
4061,58,Male,Ghana,7,12.55,2018
4062,61,Other,South Africa,6,67.73,2016
4063,20,Male,USA,10,2.7,2021
4064,55,Male,Nigeria,5,12.47,2021
4065,32,Male,South Africa,5,0.3,2022
4066,45,Male,UK,6,24.36,2021
4067,38,Male,USA,6,94.94,2015
4068,51,Female,Ghana,2,202.3,2017
4069,33,Female,Nigeria,3,55.09,2015
4070,65,Other,South Africa,5,68.3,2016
4071,61,Male,Nigeria,4,15.24,2015
4072,54,Other,USA,10,36.73,2023
4073,55,Female,Kenya,4,66.7,2021
4074,66,Female,Nigeria,6,34.39,2023
4075,53,Female,Nigeria,5,4.64,2022
4076,21,Male,UK,9,67.52,2024
4077,36,Male,Ghana,5,12.4,2016
4078,49,Female,USA,10,5.14,2015
4079,61,Other,Nigeria,8,32.51,2019
4080,53,Other,USA,6,3.88,2021
4081,29,Female,Ghana,6,49.64,2016
4082,36,Other,UK,4,51.15,2018
4083,33,Female,USA,5,14.83,2021
4084,63,Other,Ghana,2,166.96,2023
4085,51,Female,Ghana,3,86.99,2020
4086,67,Other,South Africa,7,5.8,2021
4087,53,Male,UK,4,69.02,2022
4088,51,Female,UK,6,21.78,2022
4089,25,Female,USA,4,69.37,2023
4090,23,Other,Kenya,4,80.67,2024
4091,58,Female,South Africa,4,8.21,2016
4092,31,Female,UK,7,54.21,2021
4093,23,Female,Ghana,5,99.29,2016
4094,25,Male,UK,5,19.53,2021
4095,58,Male,Kenya,7,4.19,2023
4096,57,Other,Nigeria,2,1.38,2018
4097,13,Male,Nigeria,6,5.83,2019
4098,52,Other,UK,6,0.21,2019
4099,56,Male,UK,5,19.8,2016
4100,31,Other,South Africa,5,17.79,2017
4101,24,Male,UK,4,5.85,2024
4102,20,Male,Kenya,4,52.65,2015
4103,20,Other,UK,6,240.83,2017
4104,65,Female,USA,5,115.59,2019
4105,57,Female,Kenya,2,14.57,2023
4106,24,Male,South Africa,2,73.48,2015
4107,60,Other,USA,3,138.12,2020
4108,45,Female,USA,4,118.42,2016
4109,57,Other,Nigeria,5,107.95,2020
4110,38,Female,Kenya,6,77.19,2024
4111,51,Other,USA,9,17.34,2020
4112,40,Male,South Africa,3,4.36,2015
4113,17,Other,Nigeria,5,33.45,2019
4114,20,Female,USA,3,2.82,2024
4115,37,Male,Kenya,4,324.24,2016
4116,39,Other,Nigeria,3,22.18,2015
4117,58,Female,Kenya,9,158.91,2023
4118,35,Male,Kenya,6,74.17,2020
4119,42,Other,Kenya,1,26.49,2015
4120,57,Female,Nigeria,5,6.3,2024
4121,59,Other,USA,6,13.54,2023
4122,35,Other,UK,6,55.9,2023
4123,61,Male,Ghana,4,88.58,2021
4124,59,Male,USA,4,194.22,2023
4125,32,Female,Nigeria,3,7.09,2015
4126,30,Male,Ghana,2,8.48,2017
4127,30,Female,Ghana,3,2.17,2022
4128,14,Other,Ghana,4,15.08,2017
4129,16,Other,UK,5,86.04,2022
4130,42,Female,South Africa,5,11.05,2017
4131,45,Other,Nigeria,2,39.69,2018
4132,48,Male,UK,2,29.57,2018
4133,30,Other,UK,4,19.71,2019
4134,49,Male,South Africa,5,48.16,2024
4135,31,Female,Ghana,6,34.89,2024
4136,59,Female,South Africa,6,20.38,2018
4137,40,Other,South Africa,6,58.37,2021
4138,52,Other,UK,4,16.42,2018
4139,32,Male,Nigeria,9,51.53,2015
4140,61,Male,Kenya,2,157.61,2019
4141,45,Other,South Africa,5,65.27,2022
4142,24,Other,South Africa,8,27.1,2020
4143,63,Female,Ghana,6,68.83,2018
4144,27,Female,Ghana,3,82.84,2018
4145,53,Female,UK,5,19.71,2015
4146,51,Other,Ghana,5,61.06,2024
4147,14,Other,USA,6,28.49,2015
4148,41,Other,South Africa,9,85.33,2017
4149,53,Female,Ghana,8,17.5,2018
4150,22,Other,Nigeria,1,138.84,2018
4151,14,Male,USA,7,42.76,2016
4152,63,Other,UK,4,21.79,2023
4153,23,Other,Kenya,3,27.18,2022
4154,25,Other,South Africa,5,21.37,2017
4155,22,Other,South Africa,5,7.91,2016
4156,26,Other,Nigeria,4,3.55,2015
4157,30,Male,Kenya,6,19.41,2024
4158,63,Male,Kenya,9,30.69,2023
4159,66,Other,UK,8,22.46,2019
4160,21,Female,UK,3,0.7,2022
4161,69,Other,USA,3,43.26,2018
4162,51,Other,South Africa,5,7.82,2016
4163,40,Other,Ghana,8,11.85,2019
4164,15,Female,UK,6,6.43,2022
4165,32,Female,Nigeria,6,36.74,2020
4166,18,Female,Nigeria,7,5.0,2022
4167,39,Male,Nigeria,4,14.81,2017
4168,65,Female,UK,7,30.05,2019
4169,14,Male,UK,10,9.18,2016
4170,41,Male,Nigeria,3,29.55,2017
4171,50,Female,UK,7,20.98,2021
4172,15,Female,Ghana,3,98.52,2015
4173,28,Female,Ghana,5,79.21,2022
4174,42,Male,USA,1,247.06,2019
4175,52,Other,South Africa,6,37.64,2016
4176,14,Female,Ghana,2,42.83,2017
4177,29,Female,USA,3,146.54,2018
4178,53,Female,Kenya,2,25.51,2016
4179,24,Male,South Africa,5,40.56,2024
4180,47,Male,Ghana,3,23.83,2019
4181,55,Other,Kenya,5,39.47,2021
4182,13,Female,USA,2,4.21,2023
4183,67,Male,Ghana,4,76.58,2015
4184,57,Other,Ghana,6,210.93,2024
4185,27,Female,UK,6,3.4,2020
4186,38,Male,Kenya,5,80.73,2020
4187,49,Female,Ghana,1,13.84,2015
4188,33,Female,Nigeria,5,11.0,2016
4189,61,Male,UK,7,59.11,2022
4190,43,Male,UK,7,2.26,2020
4191,37,Male,Ghana,4,31.11,2015
4192,35,Female,UK,2,0.07,2024
4193,36,Female,South Africa,4,40.42,2024
4194,69,Other,Kenya,4,31.0,2020
4195,50,Female,South Africa,6,123.54,2024
4196,40,Male,USA,4,63.7,2021
4197,33,Female,South Africa,3,6.73,2016
4198,66,Other,Nigeria,2,21.89,2018
4199,55,Other,UK,4,134.1,2021
4200,30,Male,UK,8,64.61,2020
4201,48,Male,Nigeria,7,45.1,2022
4202,47,Other,UK,5,40.94,2020
4203,57,Other,South Africa,10,25.38,2016
4204,67,Other,USA,8,44.0,2015
4205,21,Male,Ghana,6,73.85,2019
4206,65,Other,Nigeria,4,6.82,2024
4207,50,Other,South Africa,8,175.05,2024
4208,42,Male,South Africa,2,13.68,2023
4209,56,Female,South Africa,6,29.69,2016
4210,46,Female,Ghana,2,1.15,2021
4211,44,Other,Kenya,10,39.96,2023
4212,15,Female,UK,6,24.05,2018
4213,15,Female,UK,9,14.37,2018
4214,40,Female,USA,3,211.76,2024
4215,56,Female,Kenya,8,27.94,2019
4216,27,Other,UK,5,26.75,2020
4217,53,Female,USA,9,31.1,2021
4218,35,Female,USA,9,6.17,2023
4219,52,Male,South Africa,5,24.97,2020
4220,23,Other,Nigeria,5,20.5,2017
4221,60,Male,South Africa,4,31.29,2016
4222,44,Male,Ghana,15,97.11,2020
4223,69,Other,UK,5,10.71,2023
4224,66,Female,USA,4,46.79,2017
4225,48,Male,Nigeria,5,1.92,2018
4226,45,Other,UK,6,19.05,2017
4227,36,Female,USA,6,32.0,2021
4228,51,Other,USA,5,3.86,2018
4229,46,Male,South Africa,5,39.26,2020
4230,68,Female,Nigeria,5,18.58,2020
4231,40,Female,Nigeria,6,246.75,2023
4232,49,Other,UK,3,49.84,2019
4233,19,Female,USA,6,14.0,2021
4234,16,Male,Nigeria,3,5.42,2015
4235,49,Male,Nigeria,5,2.08,2022
4236,68,Male,UK,2,4.76,2016
4237,13,Other,South Africa,6,56.98,2018
4238,13,Female,Kenya,7,96.55,2024
4239,59,Female,Ghana,3,8.52,2021
4240,32,Female,Kenya,4,25.72,2020
4241,31,Male,Nigeria,7,21.87,2018
4242,41,Female,USA,5,51.71,2022
4243,22,Male,Ghana,3,10.09,2021
4244,30,Female,Ghana,5,153.22,2020
4245,40,Male,USA,5,65.2,2019
4246,47,Female,Ghana,4,155.13,2019
4247,55,Other,USA,2,16.24,2021
4248,59,Other,Ghana,7,44.3,2020
4249,43,Male,UK,6,65.89,2018
4250,39,Male,UK,3,62.06,2021
4251,23,Female,Kenya,1,1.08,2019
4252,61,Female,Ghana,4,318.54,2021
4253,61,Other,South Africa,8,131.6,2021
4254,50,Female,USA,11,6.38,2016
4255,17,Male,Ghana,3,39.22,2018
4256,20,Male,UK,3,18.88,2024
4257,46,Male,UK,7,105.55,2018
4258,60,Male,USA,7,59.79,2021
4259,64,Male,South Africa,3,12.65,2022
4260,68,Other,Ghana,7,1.72,2015
4261,24,Other,Ghana,2,17.25,2021
4262,50,Male,South Africa,6,1.94,2020
4263,13,Female,South Africa,6,7.62,2024
4264,43,Male,South Africa,11,50.55,2015
4265,16,Other,UK,2,68.34,2022
4266,61,Male,USA,3,31.56,2019
4267,57,Other,South Africa,6,45.85,2021
4268,62,Other,USA,5,8.47,2022
4269,17,Male,Kenya,2,19.05,2021
4270,42,Male,Ghana,4,62.39,2024
4271,68,Female,Ghana,5,22.7,2015
4272,36,Other,Nigeria,7,21.45,2020
4273,15,Female,Kenya,1,10.78,2015
4274,23,Male,South Africa,3,45.17,2018
4275,57,Other,South Africa,6,82.92,2018
4276,16,Female,UK,1,31.69,2022
4277,38,Female,Kenya,4,6.14,2020
4278,39,Female,South Africa,6,91.12,2021
4279,58,Male,Nigeria,7,3.7,2024
4280,66,Male,USA,2,31.91,2021
4281,55,Male,Ghana,5,15.13,2021
4282,39,Other,Kenya,1,137.69,2024
4283,54,Male,Ghana,5,66.88,2016
4284,63,Other,USA,5,41.78,2020
4285,62,Female,Kenya,4,55.09,2022
4286,18,Female,USA,3,38.04,2022
4287,27,Male,South Africa,2,7.99,2018
4288,65,Female,South Africa,4,61.74,2021
4289,42,Male,South Africa,3,33.93,2023
4290,54,Other,USA,6,50.3,2022
4291,49,Female,USA,6,2.31,2016
4292,49,Male,USA,3,7.66,2022
4293,54,Female,Ghana,8,44.5,2017
4294,49,Female,USA,6,30.76,2018
4295,47,Male,South Africa,6,12.87,2017
4296,35,Female,Nigeria,6,13.77,2022
4297,18,Female,USA,4,49.94,2018
4298,16,Female,Nigeria,5,3.04,2015
4299,30,Female,South Africa,4,28.48,2023
4300,21,Other,USA,9,37.02,2023
4301,61,Female,Ghana,2,18.42,2015
4302,41,Female,Ghana,6,85.89,2022
4303,25,Male,Nigeria,10,2.92,2016
4304,59,Other,UK,6,100.41,2021
4305,64,Male,Ghana,4,64.23,2015
4306,29,Male,Ghana,7,29.55,2020
4307,57,Male,Ghana,5,129.16,2024
4308,44,Other,South Africa,5,60.57,2024
4309,60,Male,Ghana,4,133.72,2022
4310,34,Male,Kenya,4,31.99,2020
4311,16,Male,USA,6,30.16,2023
4312,17,Female,Ghana,4,37.83,2015
4313,49,Male,UK,5,3.38,2023
4314,53,Other,UK,2,119.57,2017
4315,61,Other,Ghana,10,55.09,2016
4316,25,Female,Ghana,7,48.06,2022
4317,46,Other,Kenya,4,130.5,2024
4318,57,Other,Ghana,3,252.86,2019
4319,34,Female,Ghana,3,8.92,2015
4320,65,Male,USA,7,69.11,2015
4321,35,Female,UK,6,43.37,2016
4322,63,Male,Kenya,3,30.9,2021
4323,15,Male,UK,9,189.96,2016
4324,54,Other,Kenya,2,94.94,2023
4325,46,Female,UK,6,59.66,2020
4326,44,Other,Ghana,8,24.12,2018
4327,57,Other,UK,4,54.84,2018
4328,63,Male,UK,6,37.93,2017
4329,61,Other,Kenya,4,14.34,2023
4330,33,Female,Nigeria,4,29.93,2016
4331,58,Other,Kenya,4,11.93,2023
4332,56,Other,Kenya,1,34.7,2017
4333,33,Male,Kenya,3,63.69,2018
4334,56,Female,South Africa,2,1.87,2023
4335,23,Other,South Africa,6,72.49,2017
4336,51,Male,South Africa,3,1.01,2020
4337,16,Other,Kenya,8,36.42,2019
4338,63,Female,Nigeria,3,42.6,2020
4339,13,Other,Kenya,7,71.62,2019
4340,40,Other,Ghana,5,71.57,2017
4341,36,Male,Nigeria,7,27.02,2016
4342,47,Other,South Africa,4,3.43,2024
4343,25,Male,UK,1,59.13,2023
4344,59,Female,UK,7,35.77,2018
4345,46,Other,USA,6,20.25,2024
4346,23,Female,Nigeria,5,13.39,2020
4347,48,Female,South Africa,3,6.38,2023
4348,63,Other,Nigeria,5,17.49,2019
4349,29,Male,Nigeria,4,30.67,2021
4350,47,Female,UK,6,32.47,2019
4351,30,Female,Kenya,4,43.7,2023
4352,52,Other,Ghana,3,22.51,2016
4353,34,Other,USA,6,126.22,2017
4354,69,Other,South Africa,5,34.25,2019
4355,36,Other,Nigeria,5,27.56,2016
4356,31,Other,USA,8,2.47,2020
4357,49,Other,Nigeria,4,45.69,2024
4358,51,Male,UK,5,46.17,2017
4359,33,Female,Ghana,4,43.77,2019
4360,20,Male,UK,3,109.28,2019
4361,40,Male,USA,4,71.96,2024
4362,17,Other,South Africa,4,101.02,2022
4363,29,Female,Nigeria,4,3.06,2023
4364,49,Male,Ghana,7,19.15,2018
4365,48,Other,UK,3,19.19,2024
4366,66,Other,USA,4,53.51,2015
4367,31,Female,UK,9,29.77,2019
4368,39,Male,Nigeria,4,75.14,2018
4369,65,Male,Nigeria,2,24.26,2019
4370,46,Male,South Africa,5,12.53,2023
4371,23,Other,Ghana,5,17.19,2022
4372,66,Female,Kenya,3,10.07,2022
4373,57,Female,UK,11,11.03,2022
4374,59,Male,Nigeria,3,12.22,2015
4375,24,Other,USA,5,0.81,2021
4376,66,Male,UK,7,62.95,2018
4377,33,Female,South Africa,7,25.51,2020
4378,66,Other,South Africa,5,1.15,2018
4379,23,Male,Nigeria,5,23.1,2019
4380,51,Male,Nigeria,5,117.89,2019
4381,40,Other,Nigeria,1,35.79,2015
4382,17,Female,Kenya,2,216.2,2020
4383,29,Other,Nigeria,7,38.82,2024
4384,68,Male,UK,3,164.57,2022
4385,32,Male,UK,2,11.27,2019
4386,53,Male,Ghana,4,17.12,2024
4387,58,Male,USA,4,60.19,2020
4388,24,Female,Nigeria,7,216.46,2019
4389,18,Female,UK,5,87.23,2015
4390,29,Male,UK,3,40.34,2019
4391,63,Female,UK,5,4.45,2016
4392,31,Female,Kenya,5,22.66,2018
4393,38,Female,USA,3,4.52,2016
4394,60,Male,South Africa,6,18.65,2022
4395,56,Other,UK,3,14.97,2021
4396,56,Other,Nigeria,5,24.6,2023
4397,64,Other,UK,11,90.79,2018
4398,44,Male,USA,2,8.15,2019
4399,18,Female,South Africa,4,18.27,2023
4400,67,Female,Kenya,8,15.13,2023
4401,48,Male,Ghana,7,17.56,2016
4402,50,Male,Nigeria,3,22.36,2015
4403,23,Other,Ghana,8,14.01,2017
4404,45,Other,Kenya,6,142.87,2024
4405,36,Male,USA,4,27.25,2015
4406,35,Other,USA,3,6.06,2020
4407,27,Female,Kenya,9,31.52,2022
4408,39,Male,UK,7,10.19,2018
4409,23,Male,Kenya,4,12.18,2018
4410,69,Female,Nigeria,5,16.78,2024
4411,63,Female,South Africa,5,6.66,2015
4412,62,Female,Ghana,0,63.85,2023
4413,29,Other,Ghana,2,78.5,2024
4414,63,Male,USA,5,25.07,2022
4415,65,Other,UK,2,58.4,2017
4416,26,Female,USA,7,24.63,2017
4417,39,Other,Nigeria,5,8.96,2024
4418,30,Female,Kenya,7,25.31,2018
4419,40,Other,Ghana,7,40.71,2018
4420,63,Other,Nigeria,5,2.09,2016
4421,59,Female,USA,5,53.14,2018
4422,59,Other,USA,4,67.86,2016
4423,16,Male,Ghana,5,98.3,2021
4424,19,Other,USA,6,5.42,2019
4425,57,Other,UK,7,0.0,2021
4426,47,Male,USA,4,3.8,2020
4427,60,Female,South Africa,6,128.93,2016
4428,21,Male,Kenya,13,72.53,2016
4429,20,Other,USA,4,90.22,2015
4430,64,Female,South Africa,3,36.39,2015
4431,57,Other,Nigeria,7,37.4,2019
4432,29,Other,USA,3,17.73,2019
4433,29,Male,UK,6,92.5,2021
4434,61,Male,Nigeria,5,88.53,2015
4435,45,Female,USA,7,24.89,2019
4436,44,Female,Ghana,4,19.97,2016
4437,20,Female,South Africa,8,67.04,2024
4438,31,Other,South Africa,9,1.33,2015
4439,50,Male,Ghana,8,98.29,2021
4440,15,Male,Kenya,6,29.55,2017
4441,17,Male,UK,5,29.11,2023
4442,25,Female,South Africa,3,55.29,2019
4443,59,Male,Nigeria,4,51.89,2019
4444,58,Male,UK,4,15.46,2019
4445,43,Male,South Africa,6,143.48,2023
4446,67,Female,Kenya,5,214.63,2024
4447,28,Male,Nigeria,3,37.33,2015
4448,62,Female,UK,6,41.21,2019
4449,44,Male,Nigeria,5,40.41,2024
4450,34,Male,Ghana,8,33.26,2020
4451,41,Male,USA,3,145.19,2023
4452,34,Female,Ghana,5,14.04,2017
4453,55,Female,UK,2,5.71,2015
4454,15,Male,USA,4,132.64,2022
4455,66,Other,Ghana,6,11.98,2023
4456,22,Female,USA,4,69.15,2020
4457,54,Female,South Africa,6,11.4,2019
4458,33,Male,Nigeria,1,161.18,2022
4459,28,Other,USA,8,78.3,2020
4460,24,Male,South Africa,4,125.49,2020
4461,14,Female,Kenya,4,150.78,2023
4462,53,Female,Ghana,7,4.41,2023
4463,36,Male,Kenya,4,28.4,2015
4464,47,Male,UK,4,52.22,2016
4465,68,Other,South Africa,5,81.09,2015
4466,42,Other,Kenya,4,13.82,2016
4467,69,Female,Kenya,6,123.02,2017
4468,42,Other,South Africa,6,12.49,2016
4469,59,Other,Nigeria,5,100.56,2020
4470,47,Female,USA,2,35.95,2018
4471,31,Female,UK,6,36.22,2019
4472,62,Female,UK,6,23.42,2024
4473,20,Female,Ghana,5,5.46,2023
4474,38,Male,USA,2,21.32,2016
4475,61,Female,Ghana,5,27.82,2017
4476,52,Female,UK,8,32.6,2024
4477,19,Female,USA,5,67.18,2015
4478,42,Other,Kenya,4,21.7,2016
4479,19,Female,Nigeria,6,26.09,2015
4480,15,Male,Kenya,5,118.28,2023
4481,13,Male,Nigeria,4,69.83,2017
4482,48,Female,South Africa,4,1.16,2017
4483,37,Male,Ghana,5,83.59,2021
4484,49,Other,Ghana,4,229.98,2015
4485,13,Female,South Africa,2,140.48,2023
4486,27,Male,USA,4,90.38,2021
4487,49,Male,South Africa,5,49.6,2023
4488,25,Female,UK,3,16.3,2022
4489,52,Male,South Africa,1,53.13,2019
4490,20,Female,Nigeria,7,59.47,2017
4491,17,Male,UK,5,16.53,2023
4492,21,Other,South Africa,4,14.74,2019
4493,13,Male,Ghana,2,25.29,2023
4494,48,Male,Kenya,8,51.24,2017
4495,47,Female,Nigeria,5,17.34,2020
4496,14,Male,Nigeria,5,40.56,2016
4497,52,Female,USA,5,114.75,2017
4498,35,Other,Kenya,7,17.48,2016
4499,21,Female,Nigeria,5,169.03,2016
4500,46,Female,South Africa,3,32.06,2019
4501,58,Male,Nigeria,8,5.32,2024
4502,26,Other,Nigeria,5,2.83,2018
4503,16,Female,Nigeria,4,20.68,2018
4504,42,Male,USA,11,14.97,2022
4505,43,Male,Nigeria,2,92.8,2020
4506,50,Female,Nigeria,2,66.9,2024
4507,23,Male,USA,7,107.94,2016
4508,47,Female,UK,2,44.49,2015
4509,20,Female,Kenya,5,28.59,2019
4510,15,Female,UK,4,15.77,2021
4511,26,Other,Ghana,4,43.75,2019
4512,25,Female,USA,5,48.12,2018
4513,57,Male,USA,4,24.96,2019
4514,44,Other,Nigeria,5,137.91,2024
4515,46,Male,Nigeria,2,51.08,2022
4516,57,Other,Ghana,3,90.85,2019
4517,31,Other,Nigeria,4,48.43,2023
4518,50,Other,South Africa,3,19.03,2024
4519,28,Other,Nigeria,5,66.71,2021
4520,14,Male,Nigeria,7,13.08,2016
4521,52,Female,South Africa,3,45.39,2023
4522,29,Male,Ghana,7,25.74,2016
4523,67,Female,South Africa,5,8.12,2020
4524,46,Male,USA,3,26.66,2022
4525,54,Other,South Africa,5,18.57,2016
4526,28,Other,Kenya,4,5.95,2020
4527,50,Female,USA,3,86.81,2019
4528,14,Female,Nigeria,4,34.52,2021
4529,14,Male,USA,3,21.26,2024
4530,38,Female,Ghana,8,35.16,2019
4531,25,Male,Ghana,4,70.24,2017
4532,68,Female,South Africa,2,0.92,2020
4533,59,Female,USA,4,39.57,2021
4534,43,Female,Nigeria,6,32.61,2015
4535,46,Other,Ghana,1,111.78,2022
4536,51,Other,UK,5,40.59,2022
4537,15,Male,Nigeria,7,7.39,2018
4538,20,Female,UK,3,24.61,2022
4539,35,Male,Kenya,2,48.52,2017
4540,26,Female,UK,5,2.35,2019
4541,68,Other,Ghana,5,107.99,2017
4542,67,Other,South Africa,9,3.51,2016
4543,39,Female,Kenya,2,1.55,2019
4544,66,Female,USA,6,0.1,2022
4545,41,Other,Nigeria,5,57.56,2023
4546,51,Other,Ghana,3,30.43,2019
4547,65,Male,Kenya,4,5.42,2017
4548,51,Other,Kenya,5,96.97,2017
4549,13,Female,Ghana,5,11.33,2022
4550,29,Male,USA,7,19.75,2017
4551,53,Female,USA,2,9.78,2023
4552,42,Male,South Africa,6,130.7,2024
4553,65,Female,UK,7,70.95,2015
4554,25,Other,USA,8,64.36,2015
4555,33,Female,South Africa,2,2.25,2019
4556,31,Male,UK,9,36.98,2018
4557,65,Female,Kenya,1,42.84,2017
4558,31,Male,Ghana,9,24.11,2015
4559,69,Female,USA,3,19.41,2021
4560,37,Other,South Africa,3,95.51,2015
4561,34,Other,Kenya,5,1.16,2020
4562,43,Female,USA,6,49.09,2024
4563,29,Female,Nigeria,8,25.06,2016
4564,67,Female,Kenya,6,54.82,2018
4565,35,Male,USA,5,11.03,2022
4566,44,Female,Kenya,6,13.63,2017
4567,22,Female,Ghana,4,44.2,2023
4568,22,Male,Ghana,3,195.45,2019
4569,48,Other,Ghana,5,183.82,2020
4570,20,Female,UK,6,14.32,2016
4571,66,Female,Nigeria,6,5.4,2015
4572,64,Other,Ghana,7,44.62,2019
4573,32,Other,Nigeria,4,27.23,2015
4574,44,Male,Ghana,5,71.71,2018
4575,62,Female,UK,8,37.54,2022
4576,26,Female,Kenya,2,35.73,2016
4577,62,Male,USA,10,51.99,2020
4578,40,Other,USA,6,6.76,2024
4579,58,Male,Ghana,5,56.53,2019
4580,64,Other,USA,5,33.52,2015
4581,65,Male,Ghana,5,85.78,2022
4582,36,Other,Ghana,1,7.47,2019
4583,27,Male,South Africa,3,17.89,2023
4584,34,Other,South Africa,8,150.03,2016
4585,42,Other,South Africa,3,40.27,2020
4586,16,Other,Nigeria,5,132.47,2021
4587,25,Other,South Africa,4,58.4,2015
4588,35,Other,Ghana,2,130.48,2024
4589,20,Female,UK,10,19.12,2018
